run_id,gate_id,model_id,base_commit,classification,universe_id,year,raw_signal_count,raw_signal_count_basis,accepted_entry_count,accepted_entry_count_basis,trade_metric_count_basis,trade_count,closed_trade_count,open_trade_count,win_rate,average_win,average_loss,payoff_ratio,expectancy_per_trade,profit_factor,max_consecutive_losses,average_holding_sessions,median_holding_sessions,sum_net_returns,total_return,cagr,maximum_drawdown,calmar_ratio,market_exposure,maximum_concurrent_positions,mean_cash_utilization,minimum_cash
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U15_ADJUSTED_STATIC,2024,171,signal_session_year,36,entry_session_year,exit_session_year,33,33,0,0.696969696969697,0.17590723685235907,-0.11932864542226936,1.4741409007860145,0.08644181798125955,3.3905240718078336,4,43.121212121212125,55.0,2.852579993381565,0.35084666258556707,0.3489026385344023,-0.11540584962898659,3.0232664952086457,0.9796747967479674,10,0.5997006256371348,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U15_ADJUSTED_STATIC,2025,168,signal_session_year,40,entry_session_year,exit_session_year,39,39,0,0.5897435897435898,0.18026984183519487,-0.08899551080573687,2.0256060131920073,0.0698020048542998,2.9118086439635107,5,43.64102564102564,58.0,2.7222781893176924,0.3388439095418829,0.3391034982924377,-0.10664651296642946,3.1796960712553424,0.9877049180327869,10,0.7317528591193182,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U15_ADJUSTED_STATIC,2026,65,signal_session_year,22,entry_session_year,exit_session_year,31,31,0,0.4838709677419355,0.2388619185010432,-0.09432909948144613,2.5322187937140823,0.06689236083266162,2.3739551191069523,13,33.096774193548384,46.0,2.07366318581251,0.10747699129685784,0.1984127287579207,-0.16091478007805315,1.2330298600394496,0.8102189781021898,9,0.46430508602400317,1689062.5231808857
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U15_RAW_COMMON_PERIOD,2014,179,signal_session_year,33,entry_session_year,exit_session_year,26,26,0,0.4230769230769231,0.06750048640318308,-0.09435312634586882,0.7154027536485392,-0.0258765978751161,0.5246286860089288,9,41.65384615384615,57.0,-0.6727915447530186,-0.05988114190355609,-0.07901495956079063,-0.14565444650026138,-0.5424823028705055,0.9893048128342246,10,0.63978298340961,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U15_RAW_COMMON_PERIOD,2015,152,signal_session_year,31,entry_session_year,exit_session_year,31,31,0,0.45161290322580644,0.13132841419795346,-0.09907123655319283,1.3255957911400578,0.004980218624744203,1.0916671221153416,12,44.096774193548384,58.0,0.1543867773670703,0.005967863111420613,0.005971839877104701,-0.15832501395911014,0.03771886531238216,0.8571428571428571,10,0.5851512991631365,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U15_RAW_COMMON_PERIOD,2016,126,signal_session_year,31,entry_session_year,exit_session_year,32,32,0,0.28125,1.084928688724797,-0.10745980304284034,10.096135094275906,0.22789946026680774,3.9506615586297027,10,31.40625,26.0,7.292782728537848,0.6144835872308738,0.6128837744273021,-0.20642632371646452,2.9690194709330022,0.9024390243902439,8,0.3931155637020606,1859610.205915512
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U15_RAW_COMMON_PERIOD,2017,106,signal_session_year,32,entry_session_year,exit_session_year,28,28,0,0.5,0.12821922220094437,-0.05061666907867103,2.5331422342639627,0.038801276561136674,2.5331422342639627,9,54.75,60.0,1.0864357437118268,0.11881110972375564,0.11923994017719686,-0.08612187347844158,1.3845488417880916,1.0,10,0.6427260745049584,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U15_RAW_COMMON_PERIOD,2018,129,signal_session_year,28,entry_session_year,exit_session_year,38,38,0,0.2894736842105263,0.06797599278543633,-0.09577231897792038,0.7097665955139679,-0.04837149188852767,0.28916416854272764,7,41.026315789473685,44.5,-1.8381166917640515,-0.21767549398803765,-0.21833077279267443,-0.2700890982671458,-0.8083657363198086,0.8943089430894309,10,0.5103243201578394,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U15_RAW_COMMON_PERIOD,2019,184,signal_session_year,35,entry_session_year,exit_session_year,30,30,0,0.5,0.07891514957344221,-0.07469486455299043,1.0565003370139028,0.0021101425102258912,1.0565003370139028,5,50.666666666666664,60.0,0.06330427530677674,0.0030962928886062446,0.0030814424517433547,-0.10958469850798203,0.028119276629838114,0.9710743801652892,10,0.6669038492141955,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U15_RAW_COMMON_PERIOD,2020,77,signal_session_year,21,entry_session_year,exit_session_year,23,23,0,0.391304347826087,0.12864929292029503,-0.09236866600603477,1.39278067425906,-0.0058833777305144185,0.8953590048808242,12,43.73913043478261,48.0,-0.13531768780183162,-0.0043217637695637245,-0.004312838451731249,-0.11796279502946416,-0.03656100595661547,0.8401639344262295,9,0.39683216017464124,1167850.2674208304
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U15_RAW_COMMON_PERIOD,2021,126,signal_session_year,27,entry_session_year,exit_session_year,22,22,0,0.5909090909090909,0.10816743770019656,-0.09655737536462822,1.1202400364728788,0.024416377810040968,1.6181244971274915,5,51.40909090909091,60.0,0.5371603118209013,0.045826387628920884,0.04585752159406953,-0.10973404932038477,0.4178969233166792,1.0,8,0.5249943457731161,2670115.2922906457
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U15_RAW_COMMON_PERIOD,2022,163,signal_session_year,34,entry_session_year,exit_session_year,35,35,0,0.6285714285714286,0.11602565653825407,-0.09800330163682149,1.1838953851597718,0.03652918635894029,2.00351526719346,4,44.91428571428571,60.0,1.2785215225629103,0.09776946378807083,0.09783749899340322,-0.11574233454191452,0.8453043510883452,1.0,10,0.625859272438005,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U15_RAW_COMMON_PERIOD,2023,168,signal_session_year,35,entry_session_year,exit_session_year,37,37,0,0.6216216216216216,0.14093562095718096,-0.08398618938643444,1.6780809081444652,0.05583007109743461,2.7568472062373357,7,46.16216216216216,60.0,2.0657126306050806,0.23425506561443554,0.23514210151793402,-0.12819989972488266,1.834183193766529,1.0,10,0.6808636183216921,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U15_RAW_COMMON_PERIOD,2024,133,signal_session_year,28,entry_session_year,exit_session_year,27,27,0,0.6666666666666666,0.16311822459420902,-0.21264388530743197,0.7670957683940888,0.03786418796032869,1.5341915367881778,4,45.03703703703704,58.0,1.0223330749288746,0.12806674344446356,0.1274159472805474,-0.13088992030305535,0.9734588193310493,0.9105691056910569,10,0.509691848758819,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U15_RAW_COMMON_PERIOD,2025,119,signal_session_year,28,entry_session_year,exit_session_year,29,29,0,0.6206896551724138,0.18869111855103515,-0.08306545452021259,2.2715955705162645,0.08561103911021709,3.717156388117524,4,43.827586206896555,58.0,2.4827201341962954,0.2946306363130289,0.2948527631461315,-0.059300828967449704,4.972152468694435,0.9877049180327869,8,0.5407513543868963,3833969.46181503
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U15_RAW_COMMON_PERIOD,2026,49,signal_session_year,19,entry_session_year,exit_session_year,24,24,0,0.5,0.24090117907068823,-0.1052175469776424,2.2895532731045054,0.06784181604652291,2.2895532731045054,10,29.666666666666668,22.0,1.62820358511655,0.09238668832745822,0.16961302007465817,-0.14552438529614853,1.1655298851081777,0.8102189781021898,6,0.3352768056505373,11428424.362954758
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U50_PIT_LITE,2014,506,signal_session_year,31,entry_session_year,exit_session_year,22,22,0,0.5,0.08617750054842944,-0.07042872803804946,1.2236129055443346,0.007874386255189986,1.2236129055443343,5,54.22727272727273,60.0,0.1732364976141797,0.1209572363770477,0.16440024292973576,-0.14019547949649314,1.1726500991342454,0.9893048128342246,10,0.8455321169582195,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U50_PIT_LITE,2015,451,signal_session_year,51,entry_session_year,exit_session_year,50,50,0,0.48,0.13117137856077557,-0.1014357567150219,1.2931473358974808,0.010215668217360889,1.193674463905367,17,40.78,56.0,0.5107834108680445,-0.05576878308389033,-0.05580478133139999,-0.26317916976944367,-0.2120410265762575,0.9142857142857143,10,0.8039317637712929,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U50_PIT_LITE,2016,421,signal_session_year,56,entry_session_year,exit_session_year,57,57,0,0.3508771929824561,0.09847358982652593,-0.09380968255642369,1.0497166938742921,-0.026341867685213318,0.567414429121239,12,40.421052631578945,47.0,-1.5014864580571592,-0.1319808062914305,-0.13172648768196538,-0.2261593496254134,-0.5824498872151131,1.0,10,0.8619176053124787,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U50_PIT_LITE,2017,366,signal_session_year,43,entry_session_year,exit_session_year,44,44,0,0.5909090909090909,0.11373585395928647,-0.05833359761002421,1.9497486631913437,0.043343805590023016,2.8163036246097186,5,56.04545454545455,60.0,1.9071274459610128,0.15637376923259705,0.15694740182517175,-0.0904831319523064,1.7345487323305588,1.0,10,0.9395152952680766,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U50_PIT_LITE,2018,418,signal_session_year,52,entry_session_year,exit_session_year,59,59,0,0.23728813559322035,0.13461000189453778,-0.08724421347181417,1.5429103723655666,-0.03460084033403574,0.48001656029150963,13,36.6271186440678,39.0,-2.0414495797081087,-0.19896210457132313,-0.19956847393805044,-0.2386806220478338,-0.8361318661975629,0.991869918699187,10,0.7875931228135746,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U50_PIT_LITE,2019,418,signal_session_year,53,entry_session_year,exit_session_year,44,44,0,0.5,0.10093053647285387,-0.09079013830207741,1.1116905245483522,0.005070199085388224,1.111690524548352,6,44.45454545454545,60.0,0.22308875975708187,0.0650391591203967,0.06471783035390422,-0.11699436076058767,0.5531705112380593,1.0,10,0.8809145709515812,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U50_PIT_LITE,2020,352,signal_session_year,45,entry_session_year,exit_session_year,45,45,0,0.4222222222222222,0.14592824298946208,-0.09213443212444423,1.5838621851205374,0.00838091959031622,1.1574377506650082,14,41.91111111111111,44.0,0.37714138156422994,0.0790921386568324,0.0789221479891209,-0.17139471452723065,0.4604701388068883,0.9508196721311475,10,0.8023558952600712,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U50_PIT_LITE,2021,403,signal_session_year,51,entry_session_year,exit_session_year,51,51,0,0.45098039215686275,0.13335628211988032,-0.08207829180096139,1.6247448526739234,0.015078476830006439,1.3346118432678657,5,48.0,60.0,0.7690023183303284,0.017729698553503148,0.01774158175333862,-0.10782168277960413,0.16454558393049556,1.0,10,0.9184862652359912,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U50_PIT_LITE,2022,512,signal_session_year,51,entry_session_year,exit_session_year,53,53,0,0.39622641509433965,0.12840929817898714,-0.08501890006860949,1.5103617910295475,-0.00045301019692025896,0.9911749253631406,6,44.698113207547166,60.0,-0.024009540436773724,-0.059294905238797435,-0.05933310728084096,-0.17137643891940146,-0.34621507865935636,1.0,10,0.9296428008600012,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U50_PIT_LITE,2023,526,signal_session_year,53,entry_session_year,exit_session_year,51,51,0,0.5098039215686274,0.16929828903600413,-0.07253500677892882,2.334021826895103,0.050752555793389935,2.427382699970907,6,46.31372549019608,60.0,2.5883803454628866,0.26984741501433995,0.2708833532865311,-0.1051600902118971,2.575914044393671,1.0,10,0.9266056265580355,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U50_PIT_LITE,2024,576,signal_session_year,58,entry_session_year,exit_session_year,58,58,0,0.4482758620689655,0.14873210758445451,-0.10227478761549916,1.4542401998781078,0.010245544715514561,1.1815701624009625,19,38.5,50.0,0.5942415934998445,0.0799061433826358,0.07950866311370186,-0.256354567977793,0.3101511462849743,1.0,10,0.9017433162889064,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U50_PIT_LITE,2025,605,signal_session_year,63,entry_session_year,exit_session_year,64,64,0,0.421875,0.17800896047537282,-0.09762185194866804,1.8234540415088036,0.01865989704272418,1.3306286248848027,15,36.484375,34.0,1.1942334107343475,0.15045343580894732,0.15056056808313456,-0.1752096496799087,0.8593166435649768,1.0,10,0.9058466514754986,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U50_PIT_LITE,2026,271,signal_session_year,48,entry_session_year,exit_session_year,57,47,10,0.425531914893617,0.22390684001717145,-0.10205680078891823,2.1939433559187584,0.03665113146899228,1.6251432266064878,5,27.361702127659573,17.0,1.722603179042637,0.16583417002271061,0.31264856106899463,-0.12643181560615935,2.472863017667235,1.0,10,0.914305547557566,0.0
v2-r2a-20260727-d3b8ed0-integrity1,V2-R2A_PIT_LITE_UNIVERSE_COMPARISON,TGS_STABLE_V2_PIT_LITE,d3b8ed0ec09d6d7fc70aeca5144f8bb6962c4073,PIT_LITE_EXPLORATORY_ONLY_NOT_FORMAL_CANDIDATE,U100_PIT_LITE,2014,1087,signal_session_year,40,entry_session_year,exit_session_year,30,30,0,0.6,0.11006190613039285,-0.08297468424469713,1.326451641633416,0.03284726998035686,1.9896774624501241,7,45.86666666666667,60.0,0.9854180994107058,0.2396212779147182,0.33154067303607015,-0.11218107099327868,2.9554065592396994,0.9893048128342246,10,0.9291828103080427,0.0
