gate_id,model_id,base_commit,classification,source_run_id,universe_id,split,score_group,exit_reason_group,exit_count,total_net_pnl_jpy,share_of_score_group_net_pnl,trade_count,closed_trade_count,open_trade_count,win_rate,average_win,average_loss,payoff_ratio,expectancy_per_trade,profit_factor,max_consecutive_losses,average_holding_sessions,median_holding_sessions,sum_net_returns,sample_status,mean_mfe,mean_mae,horizon_10_available_count,horizon_10_mean_unrealized_return,horizon_20_available_count,horizon_20_mean_unrealized_return,horizon_40_available_count,horizon_40_mean_unrealized_return,horizon_60_available_count,horizon_60_mean_unrealized_return
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,validation,100,stop_loss,13,-1188949.1352037142,-0.7537735693928607,13,13,0,0.0,,-0.10269640359640347,,-0.10269640359640347,0.0,13,22.615384615384617,21.0,-1.3350532467532452,INSUFFICIENT_SAMPLE,0.027011299668996864,-0.10089910089910077,10,-0.015196926647251151,7,-0.02767268654545263,1,-0.08515120561902689,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,validation,100,stop_gap,1,-117053.45547266459,-0.07420990379565821,1,1,0,0.0,,-0.10339222739129816,,-0.10339222739129816,0.0,1,47.0,47.0,-0.10339222739129816,INSUFFICIENT_SAMPLE,0.05651201031542352,-0.10159631843184336,1,-0.016735915996869632,1,-0.019415718179026653,1,-0.044650522061005726,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,validation,100,take_profit,4,1078401.8177831895,0.6836884466810322,4,4,0,1.0,0.29610519480519504,,,0.29610519480519504,,0,33.0,34.5,1.1844207792207802,INSUFFICIENT_SAMPLE,0.2987012987012989,-0.028275738033639863,4,0.08858159286444489,3,0.07189512076512077,1,0.2409757874935714,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,validation,100,take_profit_gap,1,278698.55542481865,0.176690153251346,1,1,0,1.0,0.30002428304934137,,,0.30002428304934137,,0,30.0,30.0,0.30002428304934137,INSUFFICIENT_SAMPLE,0.30262823689489426,-0.025621786232999377,1,0.0410269896741855,1,0.13437369022430623,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,validation,100,max_holding,20,1526231.5156571802,0.967604873256141,20,20,0,1.0,0.08627963951839998,,,0.08627963951839998,,0,60.0,60.0,1.7255927903679997,INSUFFICIENT_SAMPLE,0.14014282333974762,-0.04968548812792694,20,0.010749174018389245,20,0.015776550888696488,20,0.045448495575872744,20,0.08845546198691182
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,validation,100,data_end_or_haircut,0,0.0,0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,validation,100,other,0,0.0,0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,validation,120,stop_loss,3,-259641.36807561023,-0.5923909880588345,3,3,0,0.0,,-0.10269640359640353,,-0.10269640359640353,0.0,3,15.666666666666666,12.0,-0.3080892107892106,INSUFFICIENT_SAMPLE,0.041423505611382604,-0.10089910089910081,3,-0.019109334560926377,1,-0.05711926249528154,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,validation,120,stop_gap,0,0.0,0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,validation,120,take_profit,0,0.0,0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,validation,120,take_profit_gap,0,0.0,0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,validation,120,max_holding,5,697935.2876479037,1.5923909880588345,5,5,0,1.0,0.16357379923965257,,,0.16357379923965257,,0,60.0,60.0,0.8178689961982628,INSUFFICIENT_SAMPLE,0.1969968571177596,-0.05677972998872689,5,0.012607977426766758,5,0.013194298543532202,5,0.06989904613468163,5,0.16590444221964967
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,validation,120,data_end_or_haircut,0,0.0,0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,validation,120,other,0,0.0,0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,ALL,stop_loss,18,-3412417.970411016,-0.3631955977270533,18,18,0,0.0,,-0.10269640359640347,,-0.10269640359640347,0.0,18,25.055555555555557,22.5,-1.8485352647352626,INSUFFICIENT_SAMPLE,0.08113425673928873,-0.10089910089910079,15,0.039398810165954895,11,-0.025030245748427472,4,-0.0374223107249953,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,ALL,stop_gap,16,-3435520.340203196,-0.3656544638678184,16,16,0,0.0,,-0.12213519762581929,,-0.12213519762581929,0.0,16,22.4375,14.0,-1.9541631620131086,INSUFFICIENT_SAMPLE,0.0660294359189886,-0.12037683091081,9,-0.018328469500443867,7,0.028744681297316506,4,0.0029729966321469514,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,ALL,take_profit,21,10148970.472179629,1.0801904775204072,21,21,0,1.0,0.2961051948051949,,,0.2961051948051949,,0,33.57142857142857,37.0,6.2182090909090935,INSUFFICIENT_SAMPLE,0.2987012987012988,-0.03548997742911073,18,0.055206613757795404,16,0.10072069069300182,9,0.18927997552811815,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,ALL,take_profit_gap,4,2188398.3737304937,0.23291890451398148,4,4,0,1.0,0.3098863777147857,,,0.3098863777147857,,0,32.5,32.5,1.2395455108591429,INSUFFICIENT_SAMPLE,0.3125100853754512,-0.028619572720490927,2,-0.0024985647629716667,2,0.04810610948168381,2,0.13674490407430917,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,ALL,max_holding,33,3906107.2734401305,0.41574067956048255,33,33,0,0.7878787878787878,0.10872448119697867,-0.03027345525383499,3.5914130146477294,0.07924007043468487,13.339534054405853,2,60.0,60.0,2.6149223243446005,SUFFICIENT,0.15908196830505447,-0.04505187186875527,33,0.023071051861025153,33,0.03414635436227634,33,0.056893159727555064,33,0.0814017926181285
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,ALL,data_end_or_haircut,0,0.0,0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,ALL,other,0,0.0,0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,90,stop_loss,10,-1941185.903827147,-0.304412741717682,10,10,0,0.0,,-0.10269640359640349,,-0.10269640359640349,0.0,10,28.0,24.0,-1.0269640359640348,INSUFFICIENT_SAMPLE,0.0699007069938347,-0.10089910089910079,8,0.0367060278898729,7,-0.030205859125489898,3,-0.025748322866246842,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,90,stop_gap,13,-2814995.9432159904,-0.44144181724639003,13,13,0,0.0,,-0.12364732762232526,,-0.12364732762232526,0.0,13,24.615384615384617,16.0,-1.6074152590902284,INSUFFICIENT_SAMPLE,0.06159762828223233,-0.12189198970975507,8,-0.02275947344821301,6,0.027660338487790963,4,0.0029729966321469514,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,90,take_profit,13,6099853.265702451,0.956566320117573,13,13,0,1.0,0.296105194805195,,,0.296105194805195,,0,39.46153846153846,45.0,3.849367532467535,INSUFFICIENT_SAMPLE,0.2987012987012988,-0.033761141519780345,13,0.0623704705093106,12,0.1003336297125112,7,0.1797188743543899,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,90,take_profit_gap,4,2188398.3737304937,0.34318008780324205,4,4,0,1.0,0.3098863777147857,,,0.3098863777147857,,0,32.5,32.5,1.2395455108591429,INSUFFICIENT_SAMPLE,0.3125100853754512,-0.028619572720490927,2,-0.0024985647629716667,2,0.04810610948168381,2,0.13674490407430917,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,90,max_holding,18,2844752.3237732495,0.4461081510432568,18,18,0,0.8333333333333334,0.12926937505058478,-0.025818160631054427,5.006916522747862,0.10342145243697824,25.034582613739307,1,60.0,60.0,1.8615861438656083,INSUFFICIENT_SAMPLE,0.19060718796144396,-0.03980141437998912,18,0.03589079769962447,18,0.06005794775391567,18,0.08271168631227313,18,0.10563161002541906
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,90,data_end_or_haircut,0,0.0,0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,90,other,0,0.0,0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,100,stop_loss,7,-1324423.681088414,-0.4295011828819571,7,7,0,0.0,,-0.10269640359640346,,-0.10269640359640346,0.0,7,20.571428571428573,15.0,-0.7188748251748243,INSUFFICIENT_SAMPLE,0.06996418107225133,-0.10089910089910079,6,0.01517650214310586,3,-0.02950981993622766,1,-0.07244427430124067,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,100,stop_gap,2,-463639.20266259776,-0.1503548968638078,2,2,0,0.0,,-0.11787988608152605,,-0.11787988608152605,0.0,2,7.0,7.0,-0.2357597721630521,INSUFFICIENT_SAMPLE,0.0677552252697301,-0.116112995960451,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,100,take_profit,8,4049117.2064771797,1.3130999200953866,8,8,0,1.0,0.2961051948051948,,,0.2961051948051948,,0,24.0,19.5,2.3688415584415585,INSUFFICIENT_SAMPLE,0.2987012987012988,-0.03829933578177261,5,0.03658058620385589,4,0.10188187363447371,2,0.2227438296361669,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,100,take_profit_gap,0,0.0,0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,100,max_holding,13,822577.885691789,0.26675615965037824,13,13,0,0.6923076923076923,0.0806643614632789,-0.03361492622092041,2.399659036380007,0.045501503714294504,5.3992328318550165,1,60.0,60.0,0.5915195482858285,INSUFFICIENT_SAMPLE,0.11554781394851421,-0.0540912069901282,13,0.008542688070977236,13,0.00446055539551728,13,0.009920648633409059,13,0.04759564741347403
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,100,data_end_or_haircut,0,0.0,0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,100,other,0,0.0,0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,120,stop_loss,1,-146808.38549545498,2.261495146259142,1,1,0,0.0,,-0.10269640359640353,,-0.10269640359640353,0.0,1,27.0,27.0,-0.10269640359640353,INSUFFICIENT_SAMPLE,0.2716602838630908,-0.10089910089910081,1,0.20627491651170504,1,0.02463777045441007,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,120,stop_gap,1,-156885.19432460776,2.416722343806491,1,1,0,0.0,,-0.11098813075982816,,-0.11098813075982816,0.0,1,25.0,25.0,-0.11098813075982816,INSUFFICIENT_SAMPLE,0.12019135649533719,-0.10920743642524211,1,0.017119562081709283,1,0.035250738154469774,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,120,take_profit,0,0.0,-0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,120,take_profit_gap,0,0.0,-0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,120,max_holding,2,238777.06397509246,-3.678217490065633,2,2,0,1.0,0.08090831609658178,,,0.08090831609658178,,0,60.0,60.0,0.16181663219316356,INSUFFICIENT_SAMPLE,0.15832699471506106,-0.03355031097872663,2,0.002127703948942794,2,-0.0061002928785438,2,0.12984774257704157,2,0.08307337978276763
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,120,data_end_or_haircut,0,0.0,-0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U15_ADJUSTED_STATIC,final_holdout,120,other,0,0.0,-0.0,0,0,0,,,,,,,0,,,0.0,INSUFFICIENT_SAMPLE,,,0,,0,,0,,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,overall,ALL,stop_loss,204,-22891214.0822578,-3.805735760033306,204,204,0,0.0,,-0.1026964035964035,,-0.1026964035964035,0.0,204,23.53921568627451,20.5,-20.950066333666314,SUFFICIENT,0.04686304105365322,-0.10089910089910079,151,-0.008980494192890206,102,-0.0035441165749246495,40,-0.023132599830362983,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,overall,ALL,stop_gap,74,-9888849.976882696,-1.6440521611213321,74,74,0,0.0,,-0.11572708398931034,,-0.11572708398931034,0.0,74,22.85135135135135,18.0,-8.563804215208965,SUFFICIENT,0.05034125136814406,-0.11395588179702257,50,-0.009941824432589307,36,0.0010748121919390316,14,-0.011210981809676581,0,
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,overall,ALL,take_profit,40,13576055.161708163,2.257061526900084,40,40,0,1.0,0.29610519480519504,,,0.29610519480519504,,0,33.675,38.0,11.8442077922078,SUFFICIENT,0.29870129870129886,-0.03462269876322584,36,0.05723142646814029,27,0.10523948128967654,16,0.15929225955616028,0,
