gate_id,model_id,base_commit,classification,source_run_id,universe_id,split,disposition_group,signal_count,contained_quality_count,cross_boundary_or_censored_count,capacity_binding_session_count,quality_scope,attribute_distribution_scope,trade_count,closed_trade_count,open_trade_count,win_rate,average_win,average_loss,payoff_ratio,expectancy_per_trade,profit_factor,max_consecutive_losses,average_holding_sessions,median_holding_sessions,sum_net_returns,sample_status,score_mean,score_p25,score_median,score_p75,liquidity_mean,liquidity_p25,liquidity_median,liquidity_p75,sector_distinct_count,sector_top_signal_share,sector_signal_hhi,score_90_share,score_100_share,score_120_share,rejected_minus_binding_accepted_expectancy,comparison_ci_low,comparison_ci_high,comparison_same_direction_fraction,comparison_status,priority_quality_effect
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,development,duplicate_rejected,1116,1091,25,691,COUNT_ONLY,SIGNAL_COHORT,1116,,,,,,,,,,,,,COUNT_ONLY,96.37992831541219,90.0,100.0,100.0,17473134110.32706,9634944600.0,12324551375.0,17040049800.0,26,0.14157706093189965,0.0821064734522938,0.41397849462365593,0.5600358422939068,0.025985663082437275,-0.0015177051809232664,-0.029600793629691372,0.02624441984276642,0.532,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,development,missing_next_session,0,0,0,691,COUNT_ONLY,SIGNAL_COHORT,0,,,,,,,,,,,,,COUNT_ONLY,,,,,,,,,0,,,,,,-0.0015177051809232664,-0.029600793629691372,0.02624441984276642,0.532,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,development,invalid_bar,0,0,0,691,COUNT_ONLY,SIGNAL_COHORT,0,,,,,,,,,,,,,COUNT_ONLY,,,,,,,,,0,,,,,,-0.0015177051809232664,-0.029600793629691372,0.02624441984276642,0.532,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,validation,accepted_all,125,115,10,324,FROZEN_ONE_SHOT,SIGNAL_COHORT,115,115,0,0.4434782608695652,0.14754848943883506,-0.08029322771792266,1.837620601792049,0.020749620760291628,1.4643539170530389,6,44.834782608695654,60.0,2.3862063874335373,SUFFICIENT,98.4,90.0,100.0,100.0,28277271126.12,11582359900.0,16804502350.0,32307138200.0,22,0.168,0.08044799999999998,0.32,0.6,0.08,-0.01605291703911694,-0.061397371638152565,0.02298804588525135,0.758,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,validation,accepted_binding,55,50,5,324,FROZEN_ONE_SHOT,SIGNAL_COHORT,50,50,0,0.46,0.16487718537433035,-0.08386131002734458,1.9660697563699996,0.03055839785742589,1.6748001628337035,6,43.12,60.0,1.5279198928712945,SUFFICIENT,101.0909090909091,100.0,100.0,100.0,38144006168.36364,15728986875.0,22668692000.0,44743773375.0,16,0.2727272727272727,0.1259504132231405,0.18181818181818182,0.6727272727272727,0.14545454545454545,-0.01605291703911694,-0.061397371638152565,0.02298804588525135,0.758,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,validation,capacity_rejected,798,678,120,324,FROZEN_ONE_SHOT,SIGNAL_COHORT,678,678,0,0.4557522123893805,0.14039886745535132,-0.09091743644685661,1.54424577883273,0.01450548081830895,1.293148904225782,33,42.575221238938056,58.0,9.834715994813468,SUFFICIENT,97.43107769423558,90.0,100.0,100.0,19575918015.175438,10890493700.0,14347073650.0,21187969050.0,24,0.16290726817042606,0.07229225947073196,0.35964912280701755,0.5889724310776943,0.05137844611528822,-0.01605291703911694,-0.061397371638152565,0.02298804588525135,0.758,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,validation,duplicate_rejected,404,359,45,324,COUNT_ONLY,SIGNAL_COHORT,404,,,,,,,,,,,,,COUNT_ONLY,96.23762376237623,90.0,100.0,100.0,27251170534.12129,11384076550.0,16839376975.0,30627103862.5,21,0.19554455445544555,0.08524899519654938,0.4603960396039604,0.4975247524752475,0.04207920792079208,-0.01605291703911694,-0.061397371638152565,0.02298804588525135,0.758,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,validation,missing_next_session,0,0,0,324,COUNT_ONLY,SIGNAL_COHORT,0,,,,,,,,,,,,,COUNT_ONLY,,,,,,,,,0,,,,,,-0.01605291703911694,-0.061397371638152565,0.02298804588525135,0.758,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,validation,invalid_bar,0,0,0,324,COUNT_ONLY,SIGNAL_COHORT,0,,,,,,,,,,,,,COUNT_ONLY,,,,,,,,,0,,,,,,-0.01605291703911694,-0.061397371638152565,0.02298804588525135,0.758,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,final_holdout,accepted_all,168,168,0,315,FROZEN_ONE_SHOT,SIGNAL_COHORT,168,158,10,0.3987341772151899,0.18402043162186862,-0.10089702578733747,1.8238439655271097,0.01270930216696627,1.2094965245074516,19,33.360759493670884,29.5,2.0080697423806706,SUFFICIENT,98.21428571428571,90.0,100.0,100.0,53566689889.434525,19247266537.5,35485208625.0,69123492043.75,18,0.17261904761904762,0.08574263038548752,0.35714285714285715,0.5535714285714286,0.08928571428571429,-0.007440068443380257,-0.04784474659490736,0.028863410364679373,0.6358,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,final_holdout,accepted_binding,73,73,0,315,FROZEN_ONE_SHOT,SIGNAL_COHORT,73,69,4,0.4492753623188406,0.18537292446448225,-0.10164348451860908,1.8237560955571515,0.02730591661872181,1.4878010253229392,7,37.11594202898551,46.0,1.8841082466918049,SUFFICIENT,99.31506849315069,90.0,100.0,100.0,55281966885.34247,24779798575.0,41367411350.0,75143232950.0,15,0.2054794520547945,0.10940138862826045,0.2876712328767123,0.6027397260273972,0.1095890410958904,-0.007440068443380257,-0.04784474659490736,0.028863410364679373,0.6358,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,final_holdout,capacity_rejected,738,738,0,315,FROZEN_ONE_SHOT,SIGNAL_COHORT,738,727,11,0.45667125171939477,0.16017748251964306,-0.09806696853936249,1.633347955028817,0.019865848175341552,1.3728392938470058,48,40.305364511691884,49.0,14.44247162347331,SUFFICIENT,96.6260162601626,90.0,100.0,100.0,37420772044.72222,13470957125.0,20820391912.5,44426734250.0,23,0.13821138211382114,0.077033805568408,0.4132791327913279,0.5487804878048781,0.037940379403794036,-0.007440068443380257,-0.04784474659490736,0.028863410364679373,0.6358,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,final_holdout,duplicate_rejected,457,457,0,315,COUNT_ONLY,SIGNAL_COHORT,457,,,,,,,,,,,,,COUNT_ONLY,97.68052516411379,90.0,100.0,100.0,45298297138.69803,19148967500.0,30039796925.0,56595798500.0,18,0.19693654266958424,0.09170740582909183,0.3238512035010941,0.6301969365426696,0.045951859956236324,-0.007440068443380257,-0.04784474659490736,0.028863410364679373,0.6358,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,final_holdout,missing_next_session,0,0,0,315,COUNT_ONLY,SIGNAL_COHORT,0,,,,,,,,,,,,,COUNT_ONLY,,,,,,,,,0,,,,,,-0.007440068443380257,-0.04784474659490736,0.028863410364679373,0.6358,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U50_PIT_LITE,final_holdout,invalid_bar,0,0,0,315,COUNT_ONLY,SIGNAL_COHORT,0,,,,,,,,,,,,,COUNT_ONLY,,,,,,,,,0,,,,,,-0.007440068443380257,-0.04784474659490736,0.028863410364679373,0.6358,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,overall,accepted_all,712,712,0,2256,FROZEN_ONE_SHOT,SIGNAL_COHORT,712,702,10,0.43447293447293445,0.14655922320711146,-0.09190536902744388,1.5946753139454495,0.011701042128595142,1.2251283898069576,22,41.00569800569801,53.5,8.21413157427379,SUFFICIENT,98.3567415730337,90.0,100.0,100.0,20655563559.88062,7223103518.75,11455056300.0,20763568087.5,30,0.17837078651685392,0.07029573286201238,0.3553370786516854,0.5491573033707865,0.09550561797752809,-0.00037808601074750675,-0.014642657310590883,0.014021170756311308,0.5253,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,overall,accepted_binding,449,449,0,2256,FROZEN_ONE_SHOT,SIGNAL_COHORT,449,442,7,0.4298642533936652,0.14964557819614394,-0.09188719052708902,1.628579319247195,0.011939112770228298,1.2278971057816153,13,40.678733031674206,53.0,5.277087844440907,SUFFICIENT,99.9109131403118,90.0,100.0,100.0,24730103610.645878,8850456900.0,14241936550.0,28043246850.0,30,0.20044543429844097,0.08044106924072798,0.2583518930957684,0.6169265033407573,0.12472160356347439,-0.00037808601074750675,-0.014642657310590883,0.014021170756311308,0.5253,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,overall,capacity_rejected,8858,8848,10,2256,FROZEN_ONE_SHOT,SIGNAL_COHORT,8848,8765,83,0.4606959498003423,0.1323509255589492,-0.09162272855091763,1.4445206735509697,0.011561026759480791,1.2339696382057999,285,43.5030233884769,60.0,101.33239954684913,SUFFICIENT,96.42357191239557,90.0,100.0,100.0,14464049476.14247,6074077112.5,9134925675.0,13999449175.0,30,0.15522691352449763,0.061399443445290504,0.4314743734477309,0.531609844208625,0.03691578234364416,-0.00037808601074750675,-0.014642657310590883,0.014021170756311308,0.5253,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,overall,duplicate_rejected,2245,2245,0,2256,COUNT_ONLY,SIGNAL_COHORT,2245,,,,,,,,,,,,,COUNT_ONLY,96.84187082405346,90.0,100.0,100.0,18966426209.58352,6933823750.0,10688064300.0,18217461500.0,30,0.15412026726057906,0.06378281853760646,0.399554565701559,0.5585746102449889,0.04187082405345212,-0.00037808601074750675,-0.014642657310590883,0.014021170756311308,0.5253,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,overall,missing_next_session,1,0,1,2256,COUNT_ONLY,SIGNAL_COHORT,1,,,,,,,,,,,,,COUNT_ONLY,100.0,100.0,100.0,100.0,10882814000.0,10882814000.0,10882814000.0,10882814000.0,1,1.0,1.0,0.0,1.0,0.0,-0.00037808601074750675,-0.014642657310590883,0.014021170756311308,0.5253,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,overall,invalid_bar,0,0,0,2256,COUNT_ONLY,SIGNAL_COHORT,0,,,,,,,,,,,,,COUNT_ONLY,,,,,,,,,0,,,,,,-0.00037808601074750675,-0.014642657310590883,0.014021170756311308,0.5253,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,development,accepted_all,413,403,10,1271,FROZEN_ONE_SHOT,SIGNAL_COHORT,403,403,0,0.42431761786600497,0.12633454520543427,-0.09057764529654863,1.3947651740318328,0.0014620186633498328,1.0280381239631182,22,42.10669975186104,59.0,0.5891935213299826,SUFFICIENT,97.72397094430993,90.0,100.0,100.0,14223961812.4092,6131914000.0,9372393100.0,15192505800.0,29,0.17191283292978207,0.0753184928093616,0.37772397094430993,0.5472154963680388,0.07506053268765134,0.004528408531414615,-0.012992482846431978,0.02249275772311458,0.6889,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,development,accepted_binding,243,237,6,1271,FROZEN_ONE_SHOT,SIGNAL_COHORT,237,237,0,0.41350210970464135,0.11647969224356311,-0.09033657841264782,1.2893967680677072,-0.004817614175058485,0.9090711026664411,13,42.527426160337555,60.0,-1.1417745594888609,SUFFICIENT,98.97119341563786,90.0,100.0,100.0,16039071056.296297,6850010462.5,10663180450.0,17980794737.5,27,0.18518518518518517,0.0834730478077529,0.29218106995884774,0.6131687242798354,0.09465020576131687,0.004528408531414615,-0.012992482846431978,0.02249275772311458,0.6889,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,development,capacity_rejected,4889,4788,101,1271,FROZEN_ONE_SHOT,SIGNAL_COHORT,4788,4788,0,0.4342105263157895,0.11729624967270531,-0.09052920623526067,1.295673015931283,-0.0002892056436438698,0.9943537099007521,285,44.017752715121134,60.0,-1.3847166217668487,SUFFICIENT,96.2016772346083,90.0,100.0,100.0,10065092629.325016,5272697450.0,7302934850.0,11010446875.0,30,0.15647371650644304,0.0647170205772067,0.4411945183064021,0.5281243608099816,0.03068112088361628,0.004528408531414615,-0.012992482846431978,0.02249275772311458,0.6889,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,development,duplicate_rejected,1309,1277,32,1271,COUNT_ONLY,SIGNAL_COHORT,1309,,,,,,,,,,,,,COUNT_ONLY,96.79144385026738,90.0,100.0,100.0,13068060531.18029,5725952300.0,8905450900.0,13243683600.0,28,0.1252864782276547,0.0665703325569411,0.400305576776165,0.5599694423223835,0.03972498090145149,0.004528408531414615,-0.012992482846431978,0.02249275772311458,0.6889,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,development,missing_next_session,0,0,0,1271,COUNT_ONLY,SIGNAL_COHORT,0,,,,,,,,,,,,,COUNT_ONLY,,,,,,,,,0,,,,,,0.004528408531414615,-0.012992482846431978,0.02249275772311458,0.6889,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,development,invalid_bar,0,0,0,1271,COUNT_ONLY,SIGNAL_COHORT,0,,,,,,,,,,,,,COUNT_ONLY,,,,,,,,,0,,,,,,0.004528408531414615,-0.012992482846431978,0.02249275772311458,0.6889,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,validation,accepted_all,135,125,10,496,FROZEN_ONE_SHOT,SIGNAL_COHORT,125,125,0,0.44,0.15523115052651487,-0.08831138360394468,1.757770563562782,0.018847331413457524,1.3811054427993288,8,43.0,59.0,2.3559164266821906,SUFFICIENT,98.88888888888889,90.0,100.0,100.0,21937093715.962963,8765622600.0,13553953450.0,24664678200.0,27,0.2,0.07379972565157752,0.34814814814814815,0.5333333333333333,0.11851851851851852,-0.010464110670299755,-0.04693080325190151,0.022135142726020886,0.7271,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,validation,accepted_binding,97,89,8,496,FROZEN_ONE_SHOT,SIGNAL_COHORT,89,89,0,0.42696629213483145,0.17378242665399304,-0.08692604539079024,1.9991985816532405,0.024387684246308234,1.4895989431926104,9,42.0,54.0,2.170503897921433,SUFFICIENT,100.51546391752578,100.0,100.0,100.0,25958020855.56701,10133109200.0,15933539500.0,31837622900.0,24,0.2268041237113402,0.08874481879051971,0.23711340206185566,0.6185567010309279,0.14432989690721648,-0.010464110670299755,-0.04693080325190151,0.022135142726020886,0.7271,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,validation,capacity_rejected,2036,1765,271,496,FROZEN_ONE_SHOT,SIGNAL_COHORT,1765,1765,0,0.45155807365439093,0.14076422544675601,-0.09051031024732395,1.555228626021839,0.013923573576008479,1.280492990639882,70,42.179603399433425,58.0,24.575107361654965,SUFFICIENT,97.02848722986248,90.0,100.0,100.0,13591703115.609037,6919833746.25,9570186375.0,14685652850.0,29,0.15962671905697445,0.0619738614564557,0.39636542239685657,0.5540275049115914,0.04960707269155206,-0.010464110670299755,-0.04693080325190151,0.022135142726020886,0.7271,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,validation,duplicate_rejected,470,426,44,496,COUNT_ONLY,SIGNAL_COHORT,470,,,,,,,,,,,,,COUNT_ONLY,96.61702127659575,90.0,100.0,100.0,21993484130.29787,8948358700.0,12532790775.0,21908826150.0,27,0.2297872340425532,0.08648257129923044,0.4319148936170213,0.5212765957446809,0.04680851063829787,-0.010464110670299755,-0.04693080325190151,0.022135142726020886,0.7271,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,validation,missing_next_session,0,0,0,496,COUNT_ONLY,SIGNAL_COHORT,0,,,,,,,,,,,,,COUNT_ONLY,,,,,,,,,0,,,,,,-0.010464110670299755,-0.04693080325190151,0.022135142726020886,0.7271,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,validation,invalid_bar,0,0,0,496,COUNT_ONLY,SIGNAL_COHORT,0,,,,,,,,,,,,,COUNT_ONLY,,,,,,,,,0,,,,,,-0.010464110670299755,-0.04693080325190151,0.022135142726020886,0.7271,SUFFICIENT,NOT_ROBUST
V2-R2B_ROOT_CAUSE_DIAGNOSTIC_AND_STOP_DECISION,TGS_STABLE_V2_ROOT_CAUSE_DIAGNOSTIC,9dae034999aa33b3f0d059adc059d3c8dbe659c2,POST_HOC_ASSOCIATION_DIAGNOSTIC_ONLY,v2-r2a-20260727-d3b8ed0-integrity1,U100_PIT_LITE,final_holdout,accepted_all,164,164,0,489,FROZEN_ONE_SHOT,SIGNAL_COHORT,164,154,10,0.42857142857142855,0.1832369183883406,-0.09899374833863844,1.850994850316432,0.021962251687209722,1.388246137737324,15,35.31818181818182,34.0,3.3821867598302973,SUFFICIENT,99.51219512195122,90.0,100.0,100.0,35797301063.75,12632148100.0,20772460275.0,43962603725.0,24,0.17682926829268292,0.07636823319452707,0.3048780487804878,0.5670731707317073,0.12804878048780488,-0.005500229863632012,-0.04232802936360753,0.02907735182750173,0.635,SUFFICIENT,NOT_ROBUST
